listing_id,name,city,state,country,bedrooms,beds,bathrooms,accomodation_total,host_name,host_id,latitude,longitude,room_type,picture_url,amenities 
629045028087194973,"Wake up in the Clouds, Out-Of-This-World Views",Fayetteville,Arkansas,United States,3,3,2.0,$135, ,44368247,35.721783,-92.329544,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-629045028087194973/original/a96856d3-bc5a-40be-8134-415bc8d459c4.jpeg?im_w=720,"[1, 4, 132, 5, 8, 392, 9, 137, 139, 657, 23, 280, 665, 27, 30, 415, 671, 672, 33, 34, 35, 37, 39, 40, 41, 44, 45, 46, 51, 52, 308, 57, 61, 322, 77, 79, 85, 86, 89, 90, 91, 219, 92, 93, 94, 95, 96, 99, 611, 100, 101, 103, 104, 236, 625, 626, 251, 510]"
20543147,New lower seasonal rate! Centrally located room!,Rogers,Arkansas,United States,1,1,1.0,$51, ,146690049,35.36321,-94.39947,Entire home/apt,https://a0.muscache.com/im/pictures/8b289e17-3a0d-4a8f-9eda-dba3a1e30f26.jpg?im_w=720,"[1, 4, 5, 9, 12, 77, 89, 90, 91, 30, 33, 34, 35, 36, 39, 40, 104, 41, 42, 44, 45, 46, 51, 54, 57]"
618015058451168253,Travel Professional Oasis Close To Little Rock,Springdale,Arkansas,United States,2,2,2.0,$65, ,182098870,34.63114,-92.51479,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-618015058451168253/original/4dad75c2-52da-4295-a639-2ec4b31d5ba1.jpeg?im_w=720,"[1, 4, 5, 8, 9, 139, 12, 657, 23, 280, 665, 27, 30, 415, 33, 34, 35, 36, 37, 39, 40, 41, 44, 46, 47, 51, 308, 53, 57, 61, 322, 73, 77, 79, 85, 89, 90, 91, 92, 476, 93, 94, 95, 96, 98, 100, 101, 104, 236, 625, 251, 510]"
17556246,The Hot Sprang's Hillbilly Hiltin - Fox Pass Cabins,Fayetteville,Arkansas,United States,1,2,1.0,$251, ,119149749,34.57352,-93.00366,Entire home/apt,https://a0.muscache.com/im/pictures/8b93db41-00ed-4581-9f31-54585f10a346.jpg?im_w=720,"[1, 2, 3, 4, 5, 8, 9, 522, 139, 12, 16, 657, 280, 25, 665, 27, 30, 31, 32, 672, 35, 36, 39, 40, 41, 43, 44, 45, 51, 179, 308, 54, 57, 61, 73, 77, 79, 85, 86, 89, 90, 91, 219, 93, 94, 96, 99, 101, 107, 626, 251]"
21943637,Lost Valley View Cabin,Rogers,Arkansas,United States,0,3,1.0,$110, ,160167925,36.023006,-93.397614,Entire home/apt,https://a0.muscache.com/im/pictures/3bc37597-d5e0-4cb7-bdcc-a6042ad3077a.jpg?im_w=720,"[1, 131, 4, 5, 8, 9, 77, 85, 86, 87, 89, 90, 91, 93, 30, 94, 31, 95, 32, 33, 34, 35, 99, 36, 100, 37, 101, 39, 40, 104, 41, 45, 57]"
37160468,"Private King Bedroom Alexander, AR",Springdale,Arkansas,United States,1,1,1.0,$29, ,263709300,34.62055,-92.44699,Private room,https://a0.muscache.com/im/pictures/efbe2c69-9e32-44db-b38d-658642c25f65.jpg?im_w=720,"[1, 4, 5, 73, 77, 79, 657, 146, 85, 23, 89, 665, 30, 671, 98, 35, 611, 36, 37, 39, 40, 41, 42, 45, 51, 53, 61]"
618015058451168253,Travel Professional Oasis Close To Little Rock,Fayetteville,Arkansas,United States,2,2,2.0,$65, ,182098870,34.63114,-92.51479,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-618015058451168253/original/4dad75c2-52da-4295-a639-2ec4b31d5ba1.jpeg?im_w=720,"[1, 4, 5, 8, 9, 139, 12, 657, 23, 280, 665, 27, 30, 415, 33, 34, 35, 36, 37, 39, 40, 41, 44, 46, 47, 51, 308, 53, 57, 61, 322, 73, 77, 79, 85, 89, 90, 91, 92, 476, 93, 94, 95, 96, 98, 100, 101, 104, 236, 625, 251, 510]"
550246497857940288,Road Trip Haven,Rogers,Arkansas,United States,1,1,1.0,$62, ,193126222,34.61937,-92.55172,Entire home/apt,https://a0.muscache.com/im/pictures/6242ba19-42c8-4daf-9f0a-849edb3c7d67.jpg?im_w=720,"[1, 4, 5, 133, 8, 9, 139, 12, 15, 657, 146, 23, 663, 280, 665, 667, 30, 415, 671, 33, 34, 35, 37, 39, 40, 41, 44, 45, 46, 47, 51, 308, 54, 57, 60, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 93, 94, 96, 98, 99, 227, 611, 100, 101, 103, 104, 236, 113, 114, 626, 251, 510]"
24017776,Glass Front Cabin with Stunning Lake View,Springdale,Arkansas,United States,1,1,1.0,$228, ,179438310,36.38154,-93.8669,Entire home/apt,https://a0.muscache.com/im/pictures/706475d5-0ec1-47cf-ade5-4a705ab0677b.jpg?im_w=720,"[1, 2, 35, 4, 36, 5, 133, 6, 39, 8, 40, 9, 41, 73, 12, 45, 46, 16, 25, 57, 27, 61, 30]"
37160468,"Private King Bedroom Alexander, AR",Fayetteville,Arkansas,United States,1,1,1.0,$29, ,263709300,34.62055,-92.44699,Private room,https://a0.muscache.com/im/pictures/efbe2c69-9e32-44db-b38d-658642c25f65.jpg?im_w=720,"[1, 4, 5, 73, 77, 79, 657, 146, 85, 23, 89, 665, 30, 671, 98, 35, 611, 36, 37, 39, 40, 41, 42, 45, 51, 53, 61]"
49979642,"Cozy Cabin w/ hot tub WIFI 50"" Smart TV",Rogers,Arkansas,United States,1,1,1.0,$162, ,7467446,36.42351,-93.78608,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-49979642/original/3335bd40-800c-423f-8532-0f1bcfbdacae.jpeg?im_w=720,"[1, 4, 5, 8, 9, 137, 139, 12, 77, 79, 657, 85, 280, 25, 89, 90, 27, 91, 93, 30, 94, 95, 415, 671, 96, 672, 98, 35, 99, 611, 100, 37, 39, 40, 41, 44, 45, 46, 47, 625, 626, 51, 308, 53, 57, 251, 61]"
53080382,Rustic View: Private Queen BedRoom,Springdale,Arkansas,United States,1,1,1.0,$36, ,173171223,34.61345,-92.41962,Private room,https://a0.muscache.com/im/pictures/ff3d5d57-56d6-44cb-a746-da83e0777da1.jpg?im_w=720,"[1, 33, 35, 4, 36, 5, 293, 8, 9, 41, 42, 45, 77, 47, 79, 80, 81, 83, 85, 94]"
24017776,Glass Front Cabin with Stunning Lake View,Fayetteville,Arkansas,United States,1,1,1.0,$228, ,179438310,36.38154,-93.8669,Entire home/apt,https://a0.muscache.com/im/pictures/706475d5-0ec1-47cf-ade5-4a705ab0677b.jpg?im_w=720,"[1, 2, 35, 4, 36, 5, 133, 6, 39, 8, 40, 9, 41, 73, 12, 45, 46, 16, 25, 57, 27, 61, 30]"
40035858,Cozy Tiny Home - centrally located,Rogers,Arkansas,United States,1,1,1.0,$87, ,34272735,34.74863,-92.30526,Entire home/apt,https://a0.muscache.com/im/pictures/35fe17f1-46f9-4e34-8742-b8d322a2037e.jpg?im_w=720,"[1, 4, 5, 8, 9, 137, 139, 77, 85, 23, 87, 89, 90, 91, 93, 30, 94, 95, 96, 672, 35, 36, 100, 37, 101, 39, 40, 44, 236, 45, 51, 308, 53, 57, 251]"
51763241,"The River House  (Hot Tub, Modern, Cabin, View)",Springdale,Arkansas,United States,1,2,1.0,$209, ,419332827,34.59968,-92.95096,Entire home/apt,https://a0.muscache.com/im/pictures/a745341d-bbc2-48bc-8a8f-0e26a703be21.jpg?im_w=720,"[1, 4, 132, 5, 8, 392, 9, 394, 139, 657, 280, 25, 665, 30, 415, 671, 672, 33, 34, 35, 37, 39, 40, 41, 44, 45, 46, 51, 52, 308, 57, 66, 322, 73, 74, 77, 79, 85, 86, 89, 90, 91, 219, 92, 476, 93, 94, 95, 96, 99, 611, 100, 101, 625, 626, 251, 510]"
53080382,Rustic View: Private Queen BedRoom,Fayetteville,Arkansas,United States,1,1,1.0,$36, ,173171223,34.61345,-92.41962,Private room,https://a0.muscache.com/im/pictures/ff3d5d57-56d6-44cb-a746-da83e0777da1.jpg?im_w=720,"[1, 33, 35, 4, 36, 5, 293, 8, 9, 41, 42, 45, 77, 47, 79, 80, 81, 83, 85, 94]"
44999953,"43"" smart TV, Walk To Downtown & Trails, Fast Wifi",Rogers,Arkansas,United States,0,1,1.0,$87, ,344237506,34.52823,-93.05119,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-44999953/original/e41d63bb-5811-46a4-8cb6-82fffb586f41.jpeg?im_w=720,"[1, 2, 4, 5, 9, 73, 394, 12, 77, 79, 657, 146, 85, 86, 23, 663, 89, 665, 90, 476, 30, 415, 671, 672, 33, 34, 98, 35, 611, 37, 39, 40, 104, 41, 42, 44, 45, 46, 51, 52, 56, 57]"
50381407,Home Away From Home - Private Bedroom,Springdale,Arkansas,United States,1,1,1.0,$37, ,333323570,34.60909,-92.43826,Private room,https://a0.muscache.com/im/pictures/f738274a-7dff-46e1-bcaf-19827cd837cc.jpg?im_w=720,"[4, 5, 8, 9, 139, 77, 657, 211, 89, 90, 30, 33, 34, 98, 35, 611, 36, 101, 40, 41, 42, 44, 45, 51, 53, 61]"
51763241,"The River House  (Hot Tub, Modern, Cabin, View)",Fayetteville,Arkansas,United States,1,2,1.0,$209, ,419332827,34.59968,-92.95096,Entire home/apt,https://a0.muscache.com/im/pictures/a745341d-bbc2-48bc-8a8f-0e26a703be21.jpg?im_w=720,"[1, 4, 132, 5, 8, 392, 9, 394, 139, 657, 280, 25, 665, 30, 415, 671, 672, 33, 34, 35, 37, 39, 40, 41, 44, 45, 46, 51, 52, 308, 57, 66, 322, 73, 74, 77, 79, 85, 86, 89, 90, 91, 219, 92, 476, 93, 94, 95, 96, 99, 611, 100, 101, 625, 626, 251, 510]"
53736582,"King bed, Smart TV, Fast wifi 1mi to downtown",Rogers,Arkansas,United States,1,1,1.0,$110, ,344237506,34.52737,-93.0511,Entire home/apt,https://a0.muscache.com/im/pictures/88304ff1-99cd-49ff-a5b7-7cf37c79900b.jpg?im_w=720,"[1, 4, 5, 8, 9, 137, 394, 657, 146, 23, 663, 280, 665, 30, 415, 671, 32, 672, 33, 34, 35, 37, 39, 40, 41, 42, 44, 45, 46, 47, 51, 52, 57, 73, 77, 79, 85, 86, 89, 90, 476, 93, 94, 98, 611, 100, 104, 112, 113, 114]"
20543147,New lower seasonal rate! Centrally located room!,Springdale,Arkansas,United States,1,1,1.0,$51, ,146690049,35.36321,-94.39947,Entire home/apt,https://a0.muscache.com/im/pictures/8b289e17-3a0d-4a8f-9eda-dba3a1e30f26.jpg?im_w=720,"[1, 4, 5, 9, 12, 77, 89, 90, 91, 30, 33, 34, 35, 36, 39, 40, 104, 41, 42, 44, 45, 46, 51, 54, 57]"
50381407,Home Away From Home - Private Bedroom,Fayetteville,Arkansas,United States,1,1,1.0,$37, ,333323570,34.60909,-92.43826,Private room,https://a0.muscache.com/im/pictures/f738274a-7dff-46e1-bcaf-19827cd837cc.jpg?im_w=720,"[4, 5, 8, 9, 139, 77, 657, 211, 89, 90, 30, 33, 34, 98, 35, 611, 36, 101, 40, 41, 42, 44, 45, 51, 53, 61]"
559674128425400099,Small cabin right on the lake !,Rogers,Arkansas,United States,1,1,1.0,$76, ,444553293,35.27055,-93.23901,Entire home/apt,https://a0.muscache.com/im/pictures/01aedeeb-86b8-48b7-a28e-17a46c87414b.jpg?im_w=720,"[1, 4, 132, 5, 133, 8, 9, 137, 394, 139, 15, 528, 657, 280, 664, 153, 665, 667, 30, 415, 671, 672, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 47, 179, 57, 73, 201, 77, 79, 85, 86, 87, 89, 90, 91, 219, 476, 93, 94, 95, 96, 98, 99, 227, 611, 100, 101, 103, 104, 232, 113, 114, 626, 251, 510]"
21943637,Lost Valley View Cabin,Springdale,Arkansas,United States,0,3,1.0,$110, ,160167925,36.023006,-93.397614,Entire home/apt,https://a0.muscache.com/im/pictures/3bc37597-d5e0-4cb7-bdcc-a6042ad3077a.jpg?im_w=720,"[1, 131, 4, 5, 8, 9, 77, 85, 86, 87, 89, 90, 91, 93, 30, 94, 31, 95, 32, 33, 34, 35, 99, 36, 100, 37, 101, 39, 40, 104, 41, 45, 57]"
20543147,New lower seasonal rate! Centrally located room!,Fayetteville,Arkansas,United States,1,1,1.0,$51, ,146690049,35.36321,-94.39947,Entire home/apt,https://a0.muscache.com/im/pictures/8b289e17-3a0d-4a8f-9eda-dba3a1e30f26.jpg?im_w=720,"[1, 4, 5, 9, 12, 77, 89, 90, 91, 30, 33, 34, 35, 36, 39, 40, 104, 41, 42, 44, 45, 46, 51, 54, 57]"
27548617,Whippoorwill Treehouse,Rogers,Arkansas,United States,1,1,1.0,$216, ,135114275,34.5512,-93.09148,Entire home/apt,https://a0.muscache.com/im/pictures/836e1661-3f19-453d-9e39-c1fc76734b90.jpg?im_w=720,"[1, 4, 5, 8, 9, 77, 25, 89, 90, 27, 91, 93, 30, 94, 96, 35, 99, 36, 100, 37, 101, 39, 40, 41, 42, 44, 45, 46, 51, 53, 57]"
550246497857940288,Road Trip Haven,Springdale,Arkansas,United States,1,1,1.0,$62, ,193126222,34.61937,-92.55172,Entire home/apt,https://a0.muscache.com/im/pictures/6242ba19-42c8-4daf-9f0a-849edb3c7d67.jpg?im_w=720,"[1, 4, 5, 133, 8, 9, 139, 12, 15, 657, 146, 23, 663, 280, 665, 667, 30, 415, 671, 33, 34, 35, 37, 39, 40, 41, 44, 45, 46, 47, 51, 308, 54, 57, 60, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 93, 94, 96, 98, 99, 227, 611, 100, 101, 103, 104, 236, 113, 114, 626, 251, 510]"
21943637,Lost Valley View Cabin,Fayetteville,Arkansas,United States,0,3,1.0,$110, ,160167925,36.023006,-93.397614,Entire home/apt,https://a0.muscache.com/im/pictures/3bc37597-d5e0-4cb7-bdcc-a6042ad3077a.jpg?im_w=720,"[1, 131, 4, 5, 8, 9, 77, 85, 86, 87, 89, 90, 91, 93, 30, 94, 31, 95, 32, 33, 34, 35, 99, 36, 100, 37, 101, 39, 40, 104, 41, 45, 57]"
51327628,Cozy Buffalo River Cabin Getaway with hot tub!!,Rogers,Arkansas,United States,2,3,1.0,$177, ,182283895,36.10687,-93.30973,Entire home/apt,https://a0.muscache.com/im/pictures/bb6c0aae-3490-4f1a-9a37-f99792c0a233.jpg?im_w=720,"[1, 4, 5, 8, 392, 9, 394, 522, 12, 657, 280, 25, 27, 667, 30, 415, 671, 672, 35, 36, 37, 39, 40, 41, 44, 45, 47, 179, 308, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 93, 94, 96, 99, 100, 101, 104, 236, 626, 251, 510]"
49979642,"Cozy Cabin w/ hot tub WIFI 50"" Smart TV",Springdale,Arkansas,United States,1,1,1.0,$162, ,7467446,36.42351,-93.78608,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-49979642/original/3335bd40-800c-423f-8532-0f1bcfbdacae.jpeg?im_w=720,"[1, 4, 5, 8, 9, 137, 139, 12, 77, 79, 657, 85, 280, 25, 89, 90, 27, 91, 93, 30, 94, 95, 415, 671, 96, 672, 98, 35, 99, 611, 100, 37, 39, 40, 41, 44, 45, 46, 47, 625, 626, 51, 308, 53, 57, 251, 61]"
550246497857940288,Road Trip Haven,Fayetteville,Arkansas,United States,1,1,1.0,$62, ,193126222,34.61937,-92.55172,Entire home/apt,https://a0.muscache.com/im/pictures/6242ba19-42c8-4daf-9f0a-849edb3c7d67.jpg?im_w=720,"[1, 4, 5, 133, 8, 9, 139, 12, 15, 657, 146, 23, 663, 280, 665, 667, 30, 415, 671, 33, 34, 35, 37, 39, 40, 41, 44, 45, 46, 47, 51, 308, 54, 57, 60, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 93, 94, 96, 98, 99, 227, 611, 100, 101, 103, 104, 236, 113, 114, 626, 251, 510]"
20970439,Cozy Room near UAMS,Rogers,Arkansas,United States,1,1,1.0,$35, ,115088004,34.75275,-92.31697,Private room,https://a0.muscache.com/im/pictures/2dd2303e-989d-402f-affe-806ea8d90675.jpg?im_w=720,"[1, 33, 34, 35, 4, 5, 37, 103, 8, 40, 104, 41, 42, 44, 45, 77, 46, 51, 52, 23, 89, 93, 30]"
40035858,Cozy Tiny Home - centrally located,Springdale,Arkansas,United States,1,1,1.0,$87, ,34272735,34.74863,-92.30526,Entire home/apt,https://a0.muscache.com/im/pictures/35fe17f1-46f9-4e34-8742-b8d322a2037e.jpg?im_w=720,"[1, 4, 5, 8, 9, 137, 139, 77, 85, 23, 87, 89, 90, 91, 93, 30, 94, 95, 96, 672, 35, 36, 100, 37, 101, 39, 40, 44, 236, 45, 51, 308, 53, 57, 251]"
49979642,"Cozy Cabin w/ hot tub WIFI 50"" Smart TV",Fayetteville,Arkansas,United States,1,1,1.0,$162, ,7467446,36.42351,-93.78608,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-49979642/original/3335bd40-800c-423f-8532-0f1bcfbdacae.jpeg?im_w=720,"[1, 4, 5, 8, 9, 137, 139, 12, 77, 79, 657, 85, 280, 25, 89, 90, 27, 91, 93, 30, 94, 95, 415, 671, 96, 672, 98, 35, 99, 611, 100, 37, 39, 40, 41, 44, 45, 46, 47, 625, 626, 51, 308, 53, 57, 251, 61]"
54325903,Cozy log cabin with indoor fireplace & art studio,Rogers,Arkansas,United States,1,1,1.0,$95, ,20159028,35.84435,-94.16293,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-54325903/original/dc7e59cd-91bd-49d8-b560-06cfd381edb2.jpeg?im_w=720,"[131, 4, 5, 8, 9, 137, 394, 12, 77, 85, 89, 665, 90, 27, 91, 219, 347, 93, 30, 94, 95, 415, 671, 96, 672, 33, 34, 35, 36, 100, 37, 101, 39, 167, 40, 44, 236, 46, 47, 625, 51, 308, 54, 185, 61, 510]"
44999953,"43"" smart TV, Walk To Downtown & Trails, Fast Wifi",Springdale,Arkansas,United States,0,1,1.0,$87, ,344237506,34.52823,-93.05119,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-44999953/original/e41d63bb-5811-46a4-8cb6-82fffb586f41.jpeg?im_w=720,"[1, 2, 4, 5, 9, 73, 394, 12, 77, 79, 657, 146, 85, 86, 23, 663, 89, 665, 90, 476, 30, 415, 671, 672, 33, 34, 98, 35, 611, 37, 39, 40, 104, 41, 42, 44, 45, 46, 51, 52, 56, 57]"
40035858,Cozy Tiny Home - centrally located,Fayetteville,Arkansas,United States,1,1,1.0,$87, ,34272735,34.74863,-92.30526,Entire home/apt,https://a0.muscache.com/im/pictures/35fe17f1-46f9-4e34-8742-b8d322a2037e.jpg?im_w=720,"[1, 4, 5, 8, 9, 137, 139, 77, 85, 23, 87, 89, 90, 91, 93, 30, 94, 95, 96, 672, 35, 36, 100, 37, 101, 39, 40, 44, 236, 45, 51, 308, 53, 57, 251]"
15996134,Natural Lodge at Meadowcreek,Rogers,Arkansas,United States,5,31,2.5,$30, ,43881481,35.79215,-92.34373,Private room,https://a0.muscache.com/im/pictures/6c09ca32-c638-49be-a583-82c41034dba9.jpg?im_w=720,"[4, 5, 69, 8, 9, 137, 394, 522, 139, 77, 85, 86, 663, 280, 89, 90, 27, 91, 219, 92, 93, 30, 94, 95, 671, 32, 96, 672, 35, 36, 100, 37, 101, 38, 39, 40, 104, 42, 107, 44, 236, 46, 625, 179, 308, 56, 57, 251]"
53736582,"King bed, Smart TV, Fast wifi 1mi to downtown",Springdale,Arkansas,United States,1,1,1.0,$110, ,344237506,34.52737,-93.0511,Entire home/apt,https://a0.muscache.com/im/pictures/88304ff1-99cd-49ff-a5b7-7cf37c79900b.jpg?im_w=720,"[1, 4, 5, 8, 9, 137, 394, 657, 146, 23, 663, 280, 665, 30, 415, 671, 32, 672, 33, 34, 35, 37, 39, 40, 41, 42, 44, 45, 46, 47, 51, 52, 57, 73, 77, 79, 85, 86, 89, 90, 476, 93, 94, 98, 611, 100, 104, 112, 113, 114]"
44999953,"43"" smart TV, Walk To Downtown & Trails, Fast Wifi",Fayetteville,Arkansas,United States,0,1,1.0,$87, ,344237506,34.52823,-93.05119,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-44999953/original/e41d63bb-5811-46a4-8cb6-82fffb586f41.jpeg?im_w=720,"[1, 2, 4, 5, 9, 73, 394, 12, 77, 79, 657, 146, 85, 86, 23, 663, 89, 665, 90, 476, 30, 415, 671, 672, 33, 34, 98, 35, 611, 37, 39, 40, 104, 41, 42, 44, 45, 46, 51, 52, 56, 57]"
37941808,Papa Bear Cabin - 2 Bedrooms - on the Pig Trail,Rogers,Arkansas,United States,2,2,1.0,$99, ,287594204,35.80973,-93.79646,Entire home/apt,https://a0.muscache.com/im/pictures/cf879935-668a-409d-b5f6-e323e849b6eb.jpg?im_w=720,"[1, 2, 4, 5, 8, 9, 394, 522, 139, 12, 77, 79, 657, 85, 86, 280, 89, 665, 90, 91, 219, 93, 30, 94, 95, 415, 671, 96, 35, 99, 36, 100, 37, 101, 39, 40, 41, 44, 45, 46, 625, 626, 51, 627, 54, 57, 251]"
559674128425400099,Small cabin right on the lake !,Springdale,Arkansas,United States,1,1,1.0,$76, ,444553293,35.27055,-93.23901,Entire home/apt,https://a0.muscache.com/im/pictures/01aedeeb-86b8-48b7-a28e-17a46c87414b.jpg?im_w=720,"[1, 4, 132, 5, 133, 8, 9, 137, 394, 139, 15, 528, 657, 280, 664, 153, 665, 667, 30, 415, 671, 672, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 47, 179, 57, 73, 201, 77, 79, 85, 86, 87, 89, 90, 91, 219, 476, 93, 94, 95, 96, 98, 99, 227, 611, 100, 101, 103, 104, 232, 113, 114, 626, 251, 510]"
53736582,"King bed, Smart TV, Fast wifi 1mi to downtown",Fayetteville,Arkansas,United States,1,1,1.0,$110, ,344237506,34.52737,-93.0511,Entire home/apt,https://a0.muscache.com/im/pictures/88304ff1-99cd-49ff-a5b7-7cf37c79900b.jpg?im_w=720,"[1, 4, 5, 8, 9, 137, 394, 657, 146, 23, 663, 280, 665, 30, 415, 671, 32, 672, 33, 34, 35, 37, 39, 40, 41, 42, 44, 45, 46, 47, 51, 52, 57, 73, 77, 79, 85, 86, 89, 90, 476, 93, 94, 98, 611, 100, 104, 112, 113, 114]"
25134088,AMAZING LAKE VIEW! Beautiful Condo On The WATER!,Rogers,Arkansas,United States,1,1,1.0,$106, ,90267036,34.46737,-93.12663,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-25134088/original/aa85fa06-1aed-49a9-b7b2-590debf39f6e.jpeg?im_w=720,"[1, 2, 4, 132, 5, 133, 7, 8, 9, 394, 139, 528, 23, 663, 280, 664, 30, 31, 415, 671, 35, 36, 39, 40, 42, 44, 45, 46, 51, 179, 308, 53, 57, 61, 322, 73, 77, 85, 86, 89, 90, 91, 92, 93, 94, 95, 96, 98, 99, 100, 236, 625, 626]"
27548617,Whippoorwill Treehouse,Springdale,Arkansas,United States,1,1,1.0,$216, ,135114275,34.5512,-93.09148,Entire home/apt,https://a0.muscache.com/im/pictures/836e1661-3f19-453d-9e39-c1fc76734b90.jpg?im_w=720,"[1, 4, 5, 8, 9, 77, 25, 89, 90, 27, 91, 93, 30, 94, 96, 35, 99, 36, 100, 37, 101, 39, 40, 41, 42, 44, 45, 46, 51, 53, 57]"
559674128425400099,Small cabin right on the lake !,Fayetteville,Arkansas,United States,1,1,1.0,$76, ,444553293,35.27055,-93.23901,Entire home/apt,https://a0.muscache.com/im/pictures/01aedeeb-86b8-48b7-a28e-17a46c87414b.jpg?im_w=720,"[1, 4, 132, 5, 133, 8, 9, 137, 394, 139, 15, 528, 657, 280, 664, 153, 665, 667, 30, 415, 671, 672, 33, 34, 35, 36, 37, 39, 40, 41, 44, 45, 46, 47, 179, 57, 73, 201, 77, 79, 85, 86, 87, 89, 90, 91, 219, 476, 93, 94, 95, 96, 98, 99, 227, 611, 100, 101, 103, 104, 232, 113, 114, 626, 251, 510]"
50730697,"Big Pine Holler - 1 Mi to Beaver Lake - Cozy, Secluded Cottage Cabin- New Hot Tub!",Rogers,Arkansas,United States,1,2,1.0,$116, ,72787555,36.27335,-93.89784,Entire home/apt,https://a0.muscache.com/im/pictures/prohost-api/Hosting-50730697/original/f83ca17b-9a64-4e5b-af01-3390bdb62a08.jpeg?im_w=720,"[1, 3, 4, 5, 8, 9, 12, 77, 85, 86, 25, 89, 90, 91, 93, 30, 94, 95, 96, 33, 34, 35, 99, 36, 100, 37, 101, 39, 40, 104, 41, 44, 45, 47, 51, 53, 56, 57]"
51327628,Cozy Buffalo River Cabin Getaway with hot tub!!,Springdale,Arkansas,United States,2,3,1.0,$177, ,182283895,36.10687,-93.30973,Entire home/apt,https://a0.muscache.com/im/pictures/bb6c0aae-3490-4f1a-9a37-f99792c0a233.jpg?im_w=720,"[1, 4, 5, 8, 392, 9, 394, 522, 12, 657, 280, 25, 27, 667, 30, 415, 671, 672, 35, 36, 37, 39, 40, 41, 44, 45, 47, 179, 308, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 93, 94, 96, 99, 100, 101, 104, 236, 626, 251, 510]"
27548617,Whippoorwill Treehouse,Fayetteville,Arkansas,United States,1,1,1.0,$216, ,135114275,34.5512,-93.09148,Entire home/apt,https://a0.muscache.com/im/pictures/836e1661-3f19-453d-9e39-c1fc76734b90.jpg?im_w=720,"[1, 4, 5, 8, 9, 77, 25, 89, 90, 27, 91, 93, 30, 94, 96, 35, 99, 36, 100, 37, 101, 39, 40, 41, 42, 44, 45, 46, 51, 53, 57]"
26369026,Cozy Retreat: Has private half bathroom,Rogers,Arkansas,United States,1,1,1.0,$36, ,173171223,34.61479,-92.42128,Private room,https://a0.muscache.com/im/pictures/77141e6b-1cc6-4b09-a630-0208aa1ab620.jpg?im_w=720,"[1, 4, 5, 8, 9, 522, 139, 16, 146, 665, 27, 30, 415, 671, 33, 34, 35, 36, 37, 39, 40, 41, 42, 44, 45, 46, 47, 51, 308, 53, 315, 60, 61, 66, 322, 69, 77, 79, 85, 86, 89, 90, 91, 219, 92, 93, 94, 95, 96, 98, 99, 100, 101, 103, 236, 625, 626, 251]"
20970439,Cozy Room near UAMS,Springdale,Arkansas,United States,1,1,1.0,$35, ,115088004,34.75275,-92.31697,Private room,https://a0.muscache.com/im/pictures/2dd2303e-989d-402f-affe-806ea8d90675.jpg?im_w=720,"[1, 33, 34, 35, 4, 5, 37, 103, 8, 40, 104, 41, 42, 44, 45, 77, 46, 51, 52, 23, 89, 93, 30]"
51327628,Cozy Buffalo River Cabin Getaway with hot tub!!,Fayetteville,Arkansas,United States,2,3,1.0,$177, ,182283895,36.10687,-93.30973,Entire home/apt,https://a0.muscache.com/im/pictures/bb6c0aae-3490-4f1a-9a37-f99792c0a233.jpg?im_w=720,"[1, 4, 5, 8, 392, 9, 394, 522, 12, 657, 280, 25, 27, 667, 30, 415, 671, 672, 35, 36, 37, 39, 40, 41, 44, 45, 47, 179, 308, 73, 77, 79, 85, 86, 89, 90, 91, 219, 92, 93, 94, 96, 99, 100, 101, 104, 236, 626, 251, 510]"
54325903,Cozy log cabin with indoor fireplace & art studio,Springdale,Arkansas,United States,1,1,1.0,$95, ,20159028,35.84435,-94.16293,Entire home/apt,https://a0.muscache.com/im/pictures/miso/Hosting-54325903/original/dc7e59cd-91bd-49d8-b560-06cfd381edb2.jpeg?im_w=720,"[131, 4, 5, 8, 9, 137, 394, 12, 77, 85, 89, 665, 90, 27, 91, 219, 347, 93, 30, 94, 95, 415, 671, 96, 672, 33, 34, 35, 36, 100, 37, 101, 39, 167, 40, 44, 236, 46, 47, 625, 51, 308, 54, 185, 61, 510]"
